quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
extermination-ep2/q131-bb-j,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q132-bb-e,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q132-bb-j,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q165-bb-e,Episode2,0,9,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 1051.0, 520.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep2/q165-bb-e,Episode2,0,18,210,npc,20,5,"[172.41925048828125, -30.0, -115.7819595336914]","[0, 9174, 0]","[0.0, 0.0, 0.0, 154.0, 84.0, 0, 0]",label0054,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q233-bb-e,Episode2,0,14,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 101.0, 1010.0, 0, 0]",label03F2,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q233-bb-j,Episode2,0,14,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 101.0, 1010.0, 0, 0]",label03F2,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q234-bb-e,Episode2,0,14,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 101.0, 1010.0, 0, 0]",label03F2,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q234-bb-j,Episode2,0,14,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 101.0, 1010.0, 0, 0]",label03F2,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q235-bb-e,Episode2,0,14,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 101.0, 1010.0, 0, 0]",label03F2,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q235-bb-j,Episode2,0,14,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 101.0, 1010.0, 0, 0]",label03F2,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q236-bb-e,Episode2,0,14,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 101.0, 1010.0, 0, 0]",label03F2,static candidate resolved; inspect caller and type-specific rules
extermination-ep2/q236-bb-j,Episode2,0,14,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 101.0, 1010.0, 0, 0]",label03F2,static candidate resolved; inspect caller and type-specific rules
government-ep2/q451-bb-e,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q451-bb-j,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q452-bb-e,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q452-bb-j,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q453-bb-e,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q453-bb-j,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q454-bb-e,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q454-bb-j,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q455-bb-e,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q455-bb-j,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q456-bb-e,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q456-bb-j,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q457-bb-e,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q457-bb-j,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q458-bb-e,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q458-bb-j,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q459-bb-e,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q459-bb-j,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q460-bb-e,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q460-bb-j,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q461-bb-e,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q461-bb-j,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q462-bb-e,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q462-bb-j,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q463-bb-e,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q463-bb-j,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q464-bb-e,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q464-bb-j,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q465-bb-e,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q465-bb-j,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q466-bb-e,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q466-bb-j,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q467-bb-e,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q467-bb-j,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q468-bb-e,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
government-ep2/q468-bb-j,Episode2,0,11,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1500.0, 0, 0]",label05DC,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q46-bb-e,Episode2,0,13,210,npc,42,0,"[-47.9794921875, 31.0, -189.93751525878906]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1151.0, 0, 0]",label047F,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q46-bb-j,Episode2,0,13,210,npc,42,0,"[-47.9794921875, 31.0, -189.93751525878906]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1151.0, 0, 0]",label047F,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q86-bb-e,Episode2,0,14,210,npc,42,0,"[-47.9794921875, 31.0, -189.93751525878906]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1151.0, 0, 0]",label047F,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q86-bb-j,Episode2,0,14,210,npc,42,0,"[-47.9794921875, 31.0, -189.93751525878906]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1151.0, 0, 0]",label047F,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q87-bb-e,Episode2,0,14,210,npc,42,0,"[-47.9794921875, 31.0, -189.93751525878906]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1151.0, 0, 0]",label047F,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q87-bb-j,Episode2,0,14,210,npc,42,0,"[-47.9794921875, 31.0, -189.93751525878906]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1151.0, 0, 0]",label047F,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q88-bb-e,Episode2,0,14,210,npc,42,0,"[-47.9794921875, 31.0, -189.93751525878906]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1151.0, 0, 0]",label047F,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q88-bb-j,Episode2,0,14,210,npc,42,0,"[-47.9794921875, 31.0, -189.93751525878906]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1151.0, 0, 0]",label047F,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q211-bb-e,Episode2,0,14,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 125.0, 125.0, 0, 0]",label007D,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q242-bb-e,Episode2,0,14,210,npc,42,0,"[-47.9794921875, 31.0, -189.93751525878906]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1151.0, 0, 0]",label047F,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q494-bb-e,Episode2,0,14,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 101.0, 2101.0, 0, 0]",label0835,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q494-bb-j,Episode2,0,14,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 101.0, 2101.0, 0, 0]",label0835,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q497-bb-e,Episode2,0,14,210,npc,42,0,"[-47.9794921875, 31.0, -189.93751525878906]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1151.0, 0, 0]",label047F,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q497-bb-j,Episode2,0,14,210,npc,42,0,"[-47.9794921875, 31.0, -189.93751525878906]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1151.0, 0, 0]",label047F,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q498-bb-e,Episode2,0,14,210,npc,42,0,"[-47.9794921875, 31.0, -189.93751525878906]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1151.0, 0, 0]",label047F,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q498-bb-j,Episode2,0,14,210,npc,42,0,"[-47.9794921875, 31.0, -189.93751525878906]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1151.0, 0, 0]",label047F,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q499-bb-e,Episode2,0,14,210,npc,42,0,"[-47.9794921875, 31.0, -189.93751525878906]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1151.0, 0, 0]",label047F,static candidate resolved; inspect caller and type-specific rules
maximum-attack-ep2/q499-bb-j,Episode2,0,14,210,npc,42,0,"[-47.9794921875, 31.0, -189.93751525878906]","[0, 9472, 0]","[0.0, 0.0, 0.0, 151.0, 1151.0, 0, 0]",label047F,static candidate resolved; inspect caller and type-specific rules
seasonal-ep2/q84-bb-e,Episode2,0,13,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 1051.0, 520.0, 0, 0]",,free-play script target; quest linkage not inferred
seasonal-ep2/q84-bb-j,Episode2,0,13,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 1051.0, 520.0, 0, 0]",,free-play script target; quest linkage not inferred
seasonal-ep2/q65535-bb-e,Episode2,0,11,210,npc,50,0,"[-1.8663755655288696, 0.0, -0.8822210431098938]","[0, 16384, 0]","[0.0, 0.0, 0.0, 104.0, 331.0, 0, 0]",label014B,static candidate resolved; inspect caller and type-specific rules
shops-ep2/q44-bb-e,Episode2,0,13,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 1051.0, 520.0, 0, 0]",,free-play script target; quest linkage not inferred
shops-ep2/q44-bb-j,Episode2,0,13,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 1051.0, 520.0, 0, 0]",,free-play script target; quest linkage not inferred
shops-ep2/q204-bb-e,Episode2,0,25,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 1051.0, 520.0, 0, 0]",,free-play script target; quest linkage not inferred
shops-ep2/q204-bb-j,Episode2,0,25,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 1051.0, 520.0, 0, 0]",,free-play script target; quest linkage not inferred
shops-ep2/q205-bb-e,Episode2,0,25,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 1051.0, 520.0, 0, 0]",,free-play script target; quest linkage not inferred
shops-ep2/q205-bb-j,Episode2,0,25,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 1051.0, 520.0, 0, 0]",,free-play script target; quest linkage not inferred
shops-ep2/q900-bb-e,Episode2,0,22,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 1051.0, 520.0, 0, 0]",,free-play script target; quest linkage not inferred
solo-story-ep1/q027-bb-e,Episode2,0,14,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 161.0, 161.0, 0, 0]",label00A1,static candidate resolved; inspect caller and type-specific rules
solo-story-ep1/q027-bb-j,Episode2,0,14,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 161.0, 161.0, 0, 0]",label00A1,static candidate resolved; inspect caller and type-specific rules
tower-ep2/q67-bb-e,Episode2,0,14,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 101.0, 1010.0, 0, 0]",label03F2,static candidate resolved; inspect caller and type-specific rules
tower-ep2/q67-bb-j,Episode2,0,14,210,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 101.0, 1010.0, 0, 0]",label03F2,static candidate resolved; inspect caller and type-specific rules
