quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
events-ep2/q56-bb-e,Episode2,0,2,254,npc,30,0,"[-112.0, 0.0, -145.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q56-bb-e,Episode2,0,3,254,npc,30,0,"[-175.0, 0.0, -40.0]","[0, 49152, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q56-bb-e,Episode2,0,4,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q56-bb-e,Episode2,0,5,254,npc,30,0,"[-271.0, 0.0, -65.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q56-bb-e,Episode2,0,6,254,npc,30,0,"[-255.0, 0.0, -128.0]","[0, 8192, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q56-bb-e,Episode2,0,7,254,npc,30,0,"[-196.0, 0.0, -144.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q56-bb-e,Episode2,0,8,254,npc,30,0,"[-76.31710052490234, 0.0, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 1058.0, 660.0, 1, 0]",,free-play script target; quest linkage not inferred
events-ep2/q56-bb-e,Episode2,0,9,254,npc,30,0,"[95.0, -30.0, -120.0]","[0, 8192, 0]","[0.0, 0.0, 0.0, 1056.0, 620.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep2/q56-bb-e,Episode2,0,10,254,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 1057.0, 640.0, 1, 0]",,free-play script target; quest linkage not inferred
events-ep2/q56-bb-e,Episode2,0,11,254,npc,30,0,"[-35.0, 0.0, 85.0]","[0, 49152, 0]","[0.0, 0.0, 0.0, 1060.0, 700.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep2/q56-bb-e,Episode2,0,12,254,npc,42,1,"[58.0, 31.0, -174.0]","[0, 51968, 0]","[0.0, 0.0, -1.0, 102.0, 1020.0, 0, 0]",label03FC,static candidate resolved; inspect caller and type-specific rules
events-ep2/q56-bb-e,Episode2,0,13,254,npc,42,0,"[0.0, 31.0, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 100.0, 1000.0, 0, 0]",label03E8,static candidate resolved; inspect caller and type-specific rules
events-ep2/q56-bb-e,Episode2,0,14,254,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 101.0, 1010.0, 0, 0]",label03F2,static candidate resolved; inspect caller and type-specific rules
events-ep2/q56-bb-e,Episode2,0,15,254,npc,42,0,"[80.0, -10.0, -30.0]","[0, 61440, 0]","[0.0, 0.0, 0.0, 106.0, 1060.0, 0, 0]",label0424,static candidate resolved; inspect caller and type-specific rules
events-ep2/q56-bb-e,Episode2,0,16,254,npc,42,0,"[-80.0, -10.0, -30.0]","[0, 4096, 0]","[0.0, 0.0, 0.0, 107.0, 1070.0, 0, 0]",label042E,static candidate resolved; inspect caller and type-specific rules
events-ep2/q56-bb-e,Episode2,0,17,254,npc,42,0,"[70.0, -5.0, 155.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1054.0, 580.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep2/q56-bb-e,Episode2,0,18,254,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep2/q56-bb-e,Episode2,0,19,254,npc,10,0,"[-14.319999694824219, -30.0, -404.65997314453125]","[0, 20480, 0]","[0.0, 0.0, 0.0, 105.0, 1050.0, 0, 0]",label041A,static candidate resolved; inspect caller and type-specific rules
events-ep2/q56-bb-e,Episode2,0,20,254,npc,70,0,"[-47.0, 0.0, 38.0]","[0, 32768, 0]","[0.0, 0.0, 0.0, 109.0, 1090.0, 0, 0]",label0442,target not resolved
events-ep2/q56-bb-e,Episode2,0,21,254,npc,70,0,"[56.2000732421875, 0.0, 42.43000030517578]","[0, 49152, 0]","[0.0, 0.0, 0.0, 110.0, 1100.0, 0, 0]",label044C,target not resolved
events-ep2/q56-bb-e,Episode2,0,22,254,npc,70,0,"[-61.0, 0.0, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 104.0, 1040.0, 0, 0]",label0410,target not resolved
events-ep2/q56-bb-e,Episode2,0,23,254,npc,42,0,"[83.310546875, -10.0, 17.93000030517578]","[0, 49152, 0]","[0.0, 0.0, 0.0, 103.0, 1030.0, 0, 0]",label0406,static candidate resolved; inspect caller and type-specific rules
events-ep2/q56-bb-j,Episode2,0,0,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q56-bb-j,Episode2,0,1,254,npc,10,0,"[-45.0, 0.0, -60.0]","[0, 57344, 0]","[0.0, 0.0, 0.0, 1061.0, 720.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep2/q56-bb-j,Episode2,0,2,254,npc,30,0,"[-112.0, 0.0, -145.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q56-bb-j,Episode2,0,3,254,npc,30,0,"[-175.0, 0.0, -40.0]","[0, 49152, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q56-bb-j,Episode2,0,4,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q56-bb-j,Episode2,0,5,254,npc,30,0,"[-271.0, 0.0, -65.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q56-bb-j,Episode2,0,6,254,npc,30,0,"[-255.0, 0.0, -128.0]","[0, 8192, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q56-bb-j,Episode2,0,7,254,npc,30,0,"[-196.0, 0.0, -144.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q56-bb-j,Episode2,0,8,254,npc,30,0,"[-76.31710052490234, 0.0, -50.9056396484375]","[0, 20480, 0]","[30.0, 0.0, 0.0, 1058.0, 660.0, 1, 0]",,free-play script target; quest linkage not inferred
events-ep2/q56-bb-j,Episode2,0,9,254,npc,30,0,"[95.0, -30.0, -120.0]","[0, 8192, 0]","[0.0, 0.0, 0.0, 1056.0, 620.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep2/q56-bb-j,Episode2,0,10,254,npc,30,0,"[140.0, -30.0, -25.0]","[0, 4096, 0]","[20.0, 0.0, 0.0, 1057.0, 640.0, 1, 0]",,free-play script target; quest linkage not inferred
events-ep2/q56-bb-j,Episode2,0,11,254,npc,30,0,"[-35.0, 0.0, 85.0]","[0, 49152, 0]","[0.0, 0.0, 0.0, 1060.0, 700.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep2/q56-bb-j,Episode2,0,12,254,npc,42,1,"[58.0, 31.0, -174.0]","[0, 51968, 0]","[0.0, 0.0, -1.0, 102.0, 1020.0, 0, 0]",label03FC,static candidate resolved; inspect caller and type-specific rules
events-ep2/q56-bb-j,Episode2,0,13,254,npc,42,0,"[0.0, 31.0, -215.0]","[0, 0, 0]","[0.0, 0.0, 0.0, 100.0, 1000.0, 0, 0]",label03E8,static candidate resolved; inspect caller and type-specific rules
events-ep2/q56-bb-j,Episode2,0,14,254,npc,42,0,"[-49.0, 31.0, -191.0]","[0, 9472, 0]","[0.0, 0.0, 0.0, 101.0, 1010.0, 0, 0]",label03F2,static candidate resolved; inspect caller and type-specific rules
events-ep2/q56-bb-j,Episode2,0,15,254,npc,42,0,"[80.0, -10.0, -30.0]","[0, 61440, 0]","[0.0, 0.0, 0.0, 106.0, 1060.0, 0, 0]",label0424,static candidate resolved; inspect caller and type-specific rules
events-ep2/q56-bb-j,Episode2,0,16,254,npc,42,0,"[-80.0, -10.0, -30.0]","[0, 4096, 0]","[0.0, 0.0, 0.0, 107.0, 1070.0, 0, 0]",label042E,static candidate resolved; inspect caller and type-specific rules
events-ep2/q56-bb-j,Episode2,0,17,254,npc,42,0,"[70.0, -5.0, 155.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1054.0, 580.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep2/q56-bb-j,Episode2,0,18,254,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep2/q56-bb-j,Episode2,0,19,254,npc,10,0,"[-14.319999694824219, -30.0, -404.65997314453125]","[0, 20480, 0]","[0.0, 0.0, 0.0, 105.0, 1050.0, 0, 0]",label041A,static candidate resolved; inspect caller and type-specific rules
events-ep2/q56-bb-j,Episode2,0,20,254,npc,70,0,"[-47.0, 0.0, 38.0]","[0, 32768, 0]","[0.0, 0.0, 0.0, 109.0, 1090.0, 0, 0]",label0442,target not resolved
events-ep2/q56-bb-j,Episode2,0,21,254,npc,70,0,"[56.2000732421875, 0.0, 42.43000030517578]","[0, 49152, 0]","[0.0, 0.0, 0.0, 110.0, 1100.0, 0, 0]",label044C,target not resolved
events-ep2/q56-bb-j,Episode2,0,22,254,npc,70,0,"[-61.0, 0.0, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 104.0, 1040.0, 0, 0]",label0410,target not resolved
events-ep2/q56-bb-j,Episode2,0,23,254,npc,42,0,"[83.310546875, -10.0, 17.93000030517578]","[0, 49152, 0]","[0.0, 0.0, 0.0, 103.0, 1030.0, 0, 0]",label0406,static candidate resolved; inspect caller and type-specific rules
events-ep2/q83-bb-e,Episode2,0,2,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q83-bb-e,Episode2,0,3,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q83-bb-e,Episode2,0,5,254,npc,30,0,"[-115.0, 0.0, -29.5]","[0, 16384, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q83-bb-j,Episode2,0,2,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q83-bb-j,Episode2,0,3,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q83-bb-j,Episode2,0,5,254,npc,30,0,"[-115.0, 0.0, -29.5]","[0, 16384, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q89-bb-e,Episode2,0,0,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 1068.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q89-bb-e,Episode2,0,3,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 1067.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q89-bb-j,Episode2,0,0,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 1068.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q89-bb-j,Episode2,0,3,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 1067.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q91-bb-e,Episode2,0,0,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q91-bb-e,Episode2,0,4,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q91-bb-j,Episode2,0,0,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q91-bb-j,Episode2,0,4,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q92-bb-e,Episode2,0,0,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q92-bb-e,Episode2,0,4,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q92-bb-j,Episode2,0,0,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q92-bb-j,Episode2,0,4,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q134-bb-e,Episode2,0,0,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q134-bb-e,Episode2,0,3,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q134-bb-j,Episode2,0,0,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q134-bb-j,Episode2,0,3,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
events-ep2/q216-bb-e,Episode2,0,0,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 119.0, 119.0, 0, 0]",label0077,static candidate resolved; inspect caller and type-specific rules
events-ep2/q216-bb-e,Episode2,0,4,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 1067.0, 940.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep2/q216-bb-e,Episode2,0,17,254,npc,50,0,"[0.0, 0.0, 0.0]","[0, 16384, 0]","[0.0, 0.0, 0.0, 110.0, 110.0, 0, 0]",label006E,static candidate resolved; inspect caller and type-specific rules
events-ep2/q232-bb-e,Episode2,0,2,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 101.0, 101.0, 0, 0]",label0065,static candidate resolved; inspect caller and type-specific rules
events-ep2/q232-bb-j,Episode2,0,2,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 101.0, 101.0, 0, 0]",label0065,static candidate resolved; inspect caller and type-specific rules
events-ep2/q239-bb-e,Episode2,0,1,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 119.0, 119.0, 0, 0]",label0077,static candidate resolved; inspect caller and type-specific rules
events-ep2/q239-bb-e,Episode2,0,7,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 1067.0, 940.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep2/q239-bb-j,Episode2,0,1,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 119.0, 119.0, 0, 0]",label0077,static candidate resolved; inspect caller and type-specific rules
events-ep2/q239-bb-j,Episode2,0,7,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 1067.0, 940.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep2/q243-bb-e,Episode2,0,0,254,npc,42,0,"[9988.0, 0.0, 209.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 1068.0, 950.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep2/q243-bb-e,Episode2,0,4,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 1067.0, 940.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep2/q251-bb-e,Episode2,0,0,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 1068.0, 950.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep2/q251-bb-e,Episode2,0,4,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 1067.0, 940.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep2/q252-bb-e,Episode2,0,0,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 1068.0, 950.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep2/q252-bb-e,Episode2,0,4,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 1067.0, 940.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep2/q272-bb-e,Episode2,0,0,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 1068.0, 950.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep2/q272-bb-e,Episode2,0,12,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 1067.0, 940.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep2/q486-bb-e,Episode2,0,0,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 1068.0, 950.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep2/q486-bb-e,Episode2,0,3,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 1067.0, 940.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep2/q486-bb-e,Episode2,0,17,254,npc,50,0,"[102.80204772949219, 0.0, 28.196853637695312]","[0, 12000, 0]","[0.0, 0.0, 0.0, 800.0, 800.0, 0, 0]",label0320,static candidate resolved; inspect caller and type-specific rules
events-ep2/q513-bb-e,Episode2,0,0,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 1068.0, 950.0, 0, 0]",,free-play script target; quest linkage not inferred
events-ep2/q513-bb-e,Episode2,0,4,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 10.0, 1067.0, 940.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep2/q96-bb-e,Episode2,0,0,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
extermination-ep2/q96-bb-e,Episode2,0,4,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
extermination-ep2/q96-bb-j,Episode2,0,0,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
extermination-ep2/q96-bb-j,Episode2,0,4,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
extermination-ep2/q97-bb-e,Episode2,0,0,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
extermination-ep2/q97-bb-e,Episode2,0,4,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
extermination-ep2/q97-bb-j,Episode2,0,0,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
extermination-ep2/q97-bb-j,Episode2,0,4,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
extermination-ep2/q98-bb-e,Episode2,0,0,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
extermination-ep2/q98-bb-e,Episode2,0,4,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
extermination-ep2/q98-bb-j,Episode2,0,0,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
extermination-ep2/q98-bb-j,Episode2,0,4,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
extermination-ep2/q99-bb-e,Episode2,0,0,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
extermination-ep2/q99-bb-e,Episode2,0,4,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
extermination-ep2/q99-bb-j,Episode2,0,0,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
extermination-ep2/q99-bb-j,Episode2,0,4,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
extermination-ep2/q100-bb-e,Episode2,0,0,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
extermination-ep2/q100-bb-e,Episode2,0,4,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
extermination-ep2/q100-bb-j,Episode2,0,0,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
extermination-ep2/q100-bb-j,Episode2,0,4,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
extermination-ep2/q131-bb-e,Episode2,0,3,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 1067.0, 0.0, 0, 0]",,no DAT interaction label
extermination-ep2/q131-bb-e,Episode2,0,17,254,npc,10,0,"[-113.0, 0.0, 19.0]","[0, 20480, 0]","[0.0, 0.0, 0.0, 120.0, 120.0, 0, 0]",label0078,target not resolved
extermination-ep2/q131-bb-j,Episode2,0,3,254,npc,30,0,"[-230.0, 0.0, 5.0]","[0, 25856, 0]","[0.0, 0.0, 0.0, 1067.0, 0.0, 0, 0]",,no DAT interaction label
