quest_key,episode,floor,index,type,kind,room,wave,position,angles,params,handler_label,handler_status
extermination-ep2/q173-bb-e,Episode2,0,8,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep2/q174-bb-e,Episode2,0,8,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep2/q175-bb-e,Episode2,0,8,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep2/q176-bb-e,Episode2,0,8,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep2/q233-bb-e,Episode2,0,18,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep2/q233-bb-j,Episode2,0,18,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep2/q234-bb-e,Episode2,0,18,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep2/q234-bb-j,Episode2,0,18,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep2/q235-bb-e,Episode2,0,18,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep2/q235-bb-j,Episode2,0,18,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep2/q236-bb-e,Episode2,0,18,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep2/q236-bb-j,Episode2,0,18,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
extermination-ep2/q280-bb-e,Episode2,0,10,252,npc,42,0,"[-80.0, -10.0, -30.0]","[0, 4096, 0]","[0.0, 0.0, 0.0, 112.0, 412.0, 0, 0]",label019C,static candidate resolved; inspect caller and type-specific rules
government-ep2/q451-bb-e,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q451-bb-j,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q452-bb-e,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q452-bb-j,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q453-bb-e,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q453-bb-j,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q454-bb-e,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q454-bb-j,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q455-bb-e,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q455-bb-j,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q456-bb-e,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q456-bb-j,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q457-bb-e,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q457-bb-j,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q458-bb-e,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q458-bb-j,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q459-bb-e,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q459-bb-j,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q460-bb-e,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q460-bb-j,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q461-bb-e,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q461-bb-j,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q462-bb-e,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q462-bb-j,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q463-bb-e,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q463-bb-j,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q464-bb-e,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q464-bb-j,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q465-bb-e,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q465-bb-j,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q466-bb-e,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q466-bb-j,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q467-bb-e,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q467-bb-j,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q468-bb-e,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
government-ep2/q468-bb-j,Episode2,0,15,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
maximum-attack-ep2/q46-bb-e,Episode2,0,17,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
maximum-attack-ep2/q46-bb-j,Episode2,0,17,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
maximum-attack-ep2/q86-bb-e,Episode2,0,18,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
maximum-attack-ep2/q86-bb-j,Episode2,0,18,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
maximum-attack-ep2/q87-bb-e,Episode2,0,18,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
maximum-attack-ep2/q87-bb-j,Episode2,0,18,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
maximum-attack-ep2/q88-bb-e,Episode2,0,18,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
maximum-attack-ep2/q88-bb-j,Episode2,0,18,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
maximum-attack-ep2/q242-bb-e,Episode2,0,18,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
maximum-attack-ep2/q497-bb-e,Episode2,0,18,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
maximum-attack-ep2/q497-bb-j,Episode2,0,18,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
maximum-attack-ep2/q498-bb-e,Episode2,0,18,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
maximum-attack-ep2/q498-bb-j,Episode2,0,18,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
maximum-attack-ep2/q499-bb-e,Episode2,0,18,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
maximum-attack-ep2/q499-bb-j,Episode2,0,18,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
seasonal-ep2/q65535-bb-e,Episode2,0,9,252,npc,20,0,"[190.59384155273438, -30.0, -174.81173706054688]","[0, 16384, 0]","[0.0, 0.0, 0.0, 102.0, 311.0, 0, 0]",label0137,static candidate resolved; inspect caller and type-specific rules
shops-ep2/q44-bb-e,Episode2,0,17,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 126.0, 126.0, 0, 0]",label007E,static candidate resolved; inspect caller and type-specific rules
shops-ep2/q44-bb-j,Episode2,0,17,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 126.0, 126.0, 0, 0]",label007E,static candidate resolved; inspect caller and type-specific rules
shops-ep2/q204-bb-e,Episode2,0,29,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 126.0, 126.0, 0, 0]",label007E,static candidate resolved; inspect caller and type-specific rules
shops-ep2/q204-bb-j,Episode2,0,29,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 126.0, 126.0, 0, 0]",label007E,static candidate resolved; inspect caller and type-specific rules
shops-ep2/q205-bb-e,Episode2,0,29,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 126.0, 126.0, 0, 0]",label007E,static candidate resolved; inspect caller and type-specific rules
shops-ep2/q205-bb-j,Episode2,0,29,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 126.0, 126.0, 0, 0]",label007E,static candidate resolved; inspect caller and type-specific rules
shops-ep2/q219-bb-e,Episode2,0,14,252,npc,0,0,"[-110.0, 0.0, 145.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 126.0, 126.0, 0, 0]",label007E,static candidate resolved; inspect caller and type-specific rules
shops-ep2/q219-bb-j,Episode2,0,14,252,npc,0,0,"[-110.0, 0.0, 145.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 126.0, 126.0, 0, 0]",label007E,static candidate resolved; inspect caller and type-specific rules
shops-ep2/q900-bb-e,Episode2,0,26,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
shops-ep2/q901-bb-e,Episode2,0,7,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
solo-story-ep1/q027-bb-e,Episode2,0,23,252,npc,10,0,"[-10080.349609375, 30.0, -350.32000732421875]","[0, 36864, 0]","[0.0, 0.0, 50.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
solo-story-ep1/q027-bb-e,Episode2,0,24,252,npc,10,0,"[-10120.349609375, 30.0, -350.32000732421875]","[0, 28672, 0]","[0.0, 0.0, 50.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
solo-story-ep1/q027-bb-j,Episode2,0,23,252,npc,10,0,"[-10080.349609375, 30.0, -350.32000732421875]","[0, 36864, 0]","[0.0, 0.0, 50.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
solo-story-ep1/q027-bb-j,Episode2,0,24,252,npc,10,0,"[-10120.349609375, 30.0, -350.32000732421875]","[0, 28672, 0]","[0.0, 0.0, 50.0, 0.0, 0.0, 0, 0]",,no DAT interaction label
tower-ep2/q67-bb-e,Episode2,0,18,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q67-bb-j,Episode2,0,18,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q75-bb-e,Episode2,0,16,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q75-bb-j,Episode2,0,16,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q77-bb-e,Episode2,0,9,252,npc,50,0,"[0.0, -4.041939973831177e-07, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q77-bb-j,Episode2,0,9,252,npc,50,0,"[0.0, -4.041939973831177e-07, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q116-bb-e,Episode2,0,18,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q116-bb-j,Episode2,0,18,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q223-bb-e,Episode2,0,9,252,npc,50,0,"[0.0, -4.041939973831177e-07, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q223-bb-j,Episode2,0,9,252,npc,50,0,"[0.0, -4.041939973831177e-07, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q224-bb-e,Episode2,0,9,252,npc,50,0,"[0.0, -4.041939973831177e-07, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q224-bb-j,Episode2,0,9,252,npc,50,0,"[0.0, -4.041939973831177e-07, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
tower-ep2/q1002-bb-e,Episode2,0,18,252,npc,50,0,"[0.0, 0.0, -15.0]","[0, 12288, 0]","[0.0, 0.0, 0.0, 1059.0, 680.0, 0, 0]",,free-play script target; quest linkage not inferred
vr-ep2/q64-bb-e,Episode2,0,10,252,npc,42,0,"[80.0, -10.0, -30.0]","[0, 61440, 0]","[0.0, 0.0, 0.0, 105.0, 21.0, 0, 0]",label0015,static candidate resolved; inspect caller and type-specific rules
vr-ep2/q64-bb-j,Episode2,0,10,252,npc,42,0,"[80.0, -10.0, -30.0]","[0, 61440, 0]","[0.0, 0.0, 0.0, 105.0, 21.0, 0, 0]",label0015,static candidate resolved; inspect caller and type-specific rules
